customer_phone,calls,any_port_out,any_30dacc,any_cleanup,any_callback,avg_drift,first_ts,last_ts
cust_b5ebb3ad36339705,4,0,1,1,1,0.32411607142857146,2025-11-21 12:19:48,2026-01-03 14:15:10
cust_ab8f3c1626573a29,4,0,1,1,1,0.32070535714285714,2025-11-10 18:17:40,2026-01-07 13:06:17
cust_0cede76a9d2609df,4,0,0,1,1,0.3146517857142857,2025-11-13 06:21:53,2025-12-20 10:33:17
cust_4825ade67d7bd604,4,1,0,1,1,0.3131964285714286,2025-11-06 12:33:50,2026-01-27 19:05:19
cust_7984d03492556a73,4,1,1,1,1,0.31095535714285716,2025-11-03 15:01:39,2026-01-27 09:57:25
cust_640853082337121c,4,0,1,1,1,0.306875,2025-11-20 18:19:02,2026-01-22 15:57:27
cust_f71e72a2ed80fb64,4,0,1,1,1,0.30523214285714284,2025-11-14 16:41:35,2026-01-07 14:41:43
cust_4e1eb5af0e6d8c3d,4,0,1,1,1,0.3001785714285714,2025-11-14 13:02:07,2026-01-12 12:46:53
cust_7a2f210ffbe95ac7,4,0,1,1,1,0.30013392857142857,2025-11-01 13:20:48,2025-12-05 13:45:00
cust_95f57a1deeb045c1,4,1,1,1,1,0.29864285714285715,2025-12-13 17:52:17,2026-01-15 17:34:57
cust_6cad64a08685cd6e,4,0,1,1,1,0.28359821428571425,2025-11-11 13:32:55,2026-01-29 16:59:50
cust_d6ad5150fa9f2777,4,0,0,1,1,0.27766964285714285,2025-12-07 13:47:53,2026-01-24 12:33:40
cust_335365ad76aeed4d,4,1,0,1,1,0.27720535714285716,2025-12-12 13:00:33,2026-01-13 13:42:13
cust_e0ad26148b0a068d,4,0,0,1,1,0.2722767857142857,2025-11-13 19:56:48,2026-01-29 15:10:13
cust_0cf87249ed469d06,4,1,1,1,1,0.266875,2025-11-03 11:07:09,2026-01-10 17:48:52
cust_cbe673d4e29c7017,4,1,0,1,1,0.2640625,2025-11-19 15:26:35,2026-01-04 15:30:49
cust_2d060297be937a3d,4,1,0,1,1,0.2586428571428571,2025-12-02 16:44:30,2026-01-08 15:13:35
cust_091813d096251a6c,4,0,0,1,1,0.25755357142857144,2025-12-05 18:02:00,2026-01-27 15:43:14
cust_711bcdacbde16720,4,0,1,1,1,0.24463392857142857,2025-11-10 15:13:12,2026-01-28 12:18:50
cust_c72763a788ae7910,4,1,1,0,1,0.2405982142857143,2025-11-10 16:04:11,2026-01-09 16:59:28
cust_2643116381d501e9,4,0,1,1,1,0.22476785714285716,2025-11-28 19:41:59,2026-01-09 18:58:59
cust_6ca26066b69579d6,4,0,0,1,1,0.2218392857142857,2025-11-13 15:14:27,2026-01-09 13:29:43
cust_96207d61469e76bb,4,1,0,1,1,0.2155,2025-11-05 15:23:57,2026-01-13 20:45:24
cust_937dd4a0bee169a0,4,0,0,1,1,0.2105,2025-11-13 11:48:22,2026-01-25 15:19:43
cust_2ad3a55ac36e6ce4,4,0,0,1,1,0.20514285714285715,2025-12-06 13:55:25,2026-01-13 16:47:10
cust_cbfe6170bb1d50ee,4,0,0,1,0,0.19141071428571427,2025-11-26 13:55:04,2026-01-13 09:06:04
cust_ebe8c52a8e312e03,4,0,0,1,1,0.18510714285714286,2025-12-08 16:33:27,2026-01-10 08:49:15
cust_23936580e73bc014,4,0,0,1,1,0.163875,2025-11-10 12:27:28,2026-01-16 01:38:37
cust_de82ead15c665519,4,0,0,1,1,0.16092857142857142,2025-11-04 17:54:23,2026-01-14 12:41:19
cust_511dd20335f9cab7,4,1,0,0,1,0.1537857142857143,2025-11-15 18:27:07,2026-01-08 19:46:50
cust_e63330d486efc1d9,4,0,0,1,1,0.14226785714285714,2025-11-18 18:39:43,2026-01-17 18:58:27
cust_58733484decea509,4,0,0,1,1,0.14114285714285715,2025-11-14 09:34:18,2026-01-27 15:04:59
cust_9ff052ec2dfccbc2,4,0,0,1,0,0.13657142857142857,2025-11-02 13:57:55,2026-01-26 16:16:38
cust_be0f35695665b4fb,3,0,1,1,1,0.5515714285714286,2025-11-07 14:47:23,2025-12-25 11:46:21
cust_eb1df66d3d24869b,3,1,1,1,1,0.5499999999999999,2025-12-22 11:21:47,2026-01-29 13:30:45
cust_95f35c56283de5f3,3,0,1,1,1,0.5267261904761905,2025-11-08 20:12:24,2025-12-05 16:04:00
cust_81ace3eb61932acc,3,1,1,1,1,0.5087619047619047,2026-01-06 13:17:06,2026-01-22 15:40:00
cust_4e11fbf7236ed1ff,3,1,1,1,1,0.49442857142857144,2025-11-15 10:34:14,2026-01-13 15:48:14
cust_2fdb492f2dea4b14,3,0,1,1,0,0.4942261904761905,2025-11-03 11:16:12,2026-01-07 19:12:28
cust_4d233e8095135b39,3,1,1,1,1,0.48088095238095235,2025-11-17 09:11:40,2026-01-24 11:40:25
cust_66828968d9a258ef,3,1,1,1,1,0.4622023809523809,2025-11-03 15:52:51,2025-12-08 16:07:37
cust_5b5ffd1eec58d794,3,0,1,1,1,0.46121428571428574,2025-12-04 13:21:18,2025-12-29 15:17:09
cust_90b84da55fc6661e,3,1,1,1,0,0.4606309523809524,2025-12-08 12:02:17,2026-01-21 12:59:44
cust_d040d0fc3192512b,3,1,1,1,1,0.45,2025-11-25 16:51:52,2026-01-17 10:15:07
cust_974f46e379ce8611,3,0,1,1,1,0.4450119047619047,2025-12-06 15:06:24,2026-01-25 08:11:31
cust_cf536ef1063b2c07,3,0,1,1,0,0.4426904761904762,2026-01-02 16:04:32,2026-01-06 12:02:25
cust_1d8d626708bba2cf,3,1,1,1,1,0.44199999999999995,2025-11-04 10:28:03,2026-01-17 14:01:55
cust_eec3a4e9ad0c4290,3,1,1,1,1,0.42723809523809525,2025-11-24 16:10:56,2025-12-22 16:44:19
cust_b1eeddf57a0bf1ac,3,0,1,1,1,0.41710714285714284,2026-01-01 20:41:09,2026-01-15 12:25:10
cust_35d09f6c20f95937,3,0,1,1,0,0.4090238095238095,2025-11-11 14:00:59,2026-01-19 15:45:27
cust_8bedfdd5ad694de2,3,0,1,1,1,0.4053928571428571,2025-12-30 17:46:20,2026-01-06 11:18:16
cust_a15f31c92456b021,3,1,1,1,1,0.4012857142857143,2025-11-28 14:46:07,2026-01-21 16:39:51
cust_3c669f756c38e16f,3,0,1,1,1,0.39172619047619045,2025-12-22 12:27:22,2026-01-14 12:29:02
cust_75ba916459d50e18,3,0,1,1,1,0.38748809523809524,2025-11-11 18:22:12,2025-12-04 13:47:35
cust_cc877135205a5cb3,3,0,1,1,1,0.38528571428571423,2025-11-20 08:27:04,2026-01-05 13:17:23
cust_133054ba2fc1db6d,3,0,1,1,1,0.38238095238095243,2025-11-13 15:15:49,2025-12-01 13:47:49
cust_c51d027aa8399b0d,3,1,1,1,1,0.3725,2025-11-13 16:48:59,2025-12-05 16:52:54
cust_2ea71338798dd7ee,3,0,1,1,1,0.3709523809523809,2025-12-01 12:08:54,2026-01-07 15:06:16
cust_9e831a939f3d8bc4,3,0,0,1,1,0.36074999999999996,2025-11-27 09:53:49,2026-01-05 19:28:32
cust_23af754f6d475ab4,3,1,0,1,1,0.36017857142857146,2025-11-09 08:14:12,2025-12-29 10:00:47
cust_ee840811494efe66,3,0,1,1,1,0.3591785714285714,2025-11-08 12:29:55,2026-01-11 10:12:14
cust_1d49ccb1f6f58fb9,3,0,1,1,1,0.35310714285714284,2025-12-08 19:00:11,2026-01-22 10:53:30
cust_20826f65c8636921,3,1,1,0,1,0.34920238095238093,2026-01-05 15:35:19,2026-01-13 17:43:46
cust_9957ab9e8ce76ae9,3,0,1,1,1,0.3474642857142857,2025-11-23 17:57:12,2026-01-15 14:29:13
cust_7130994716996f2a,3,0,0,1,1,0.3471190476190476,2025-11-11 18:36:44,2026-01-13 17:35:50
cust_3837b0e04372caa8,3,1,0,1,1,0.34422619047619046,2025-11-13 08:25:53,2026-01-01 10:49:36
cust_22d8161fd93a6b33,3,1,1,1,1,0.3431904761904762,2025-11-09 12:41:38,2025-12-04 19:42:06
cust_d26e3c07f1b3f122,3,1,0,1,1,0.34254761904761905,2025-12-13 11:09:31,2026-01-19 20:55:19
cust_5479f8d8372bb3e8,3,0,1,1,1,0.3385238095238095,2025-11-14 16:19:12,2026-01-14 14:08:35
cust_8f9225e8fe2778bb,3,1,1,1,1,0.3375714285714286,2025-12-09 13:22:45,2026-01-13 16:39:09
cust_8c69ea9721888aae,3,0,1,1,1,0.33528571428571424,2025-11-05 19:05:32,2026-01-17 15:36:59
cust_66949b0e4eb153d3,3,0,1,1,1,0.33408333333333334,2026-01-02 19:32:38,2026-01-28 09:01:46
cust_367e133e74773cb4,3,1,1,0,1,0.3327857142857143,2025-11-19 15:34:03,2026-01-17 19:12:01
cust_7ec18b23dceaa8ff,3,0,0,1,1,0.32425,2025-11-06 11:40:28,2026-01-23 08:28:29
cust_2c59dc27a535e57c,3,0,1,1,0,0.32402380952380955,2025-11-17 12:31:59,2026-01-19 12:05:05
cust_0d49c6e002e76335,3,1,0,1,1,0.3238690476190476,2025-12-31 13:00:13,2026-01-11 17:17:19
cust_e15a2784f4398a60,3,0,1,1,1,0.323,2025-11-11 18:59:23,2026-01-16 14:09:00
cust_04f24937934db0f5,3,0,1,1,1,0.32025,2025-11-01 10:30:39,2025-12-30 13:44:13
cust_d08fd728364c8ae9,3,1,1,1,1,0.31923809523809527,2025-11-25 15:35:38,2025-12-13 11:35:40
cust_f183d92aa7b4cf28,3,0,0,1,1,0.3175833333333334,2025-12-17 10:38:58,2026-01-12 19:10:06
cust_5c776c9157865f70,3,0,1,1,1,0.31598809523809523,2025-11-08 04:35:09,2025-12-19 14:32:54
cust_6578af2f353ff807,3,1,0,1,1,0.31588095238095243,2025-11-27 20:17:19,2025-12-28 10:33:30
cust_84f361065638d195,3,0,0,1,1,0.3096785714285714,2025-11-18 17:06:25,2025-12-23 14:19:51
cust_afbf606499712f1d,3,0,1,1,1,0.30924999999999997,2025-11-08 16:30:22,2025-12-06 14:14:49
cust_02aee00124624d36,3,0,0,1,1,0.30692857142857144,2025-11-06 12:23:49,2026-01-06 10:19:47
cust_655a7643fdfc1657,3,0,0,1,1,0.30584523809523806,2025-11-06 19:53:39,2026-01-11 13:53:08
cust_c7e672583fd320b7,3,0,0,1,1,0.30364285714285716,2025-11-06 14:10:14,2026-01-15 16:46:35
cust_f18c94089b060123,3,0,0,1,1,0.3030714285714286,2025-11-13 12:58:36,2026-01-17 18:24:16
cust_ef924e3470ae9196,3,0,1,1,1,0.30030952380952386,2025-11-28 12:30:20,2026-01-21 15:12:14
cust_ae6dbf6056033fe1,3,0,0,1,0,0.3002261904761905,2025-11-11 15:21:18,2025-12-17 14:25:17
cust_32b9059e1a5d6220,3,0,1,1,0,0.29947619047619045,2025-11-13 19:57:49,2026-01-23 15:37:44
cust_46055e2eb7af8792,3,0,1,1,1,0.2990119047619047,2025-11-26 10:45:00,2025-12-08 12:39:25
cust_6e3586e37dfb42fb,3,1,0,1,1,0.2977261904761905,2025-12-03 14:17:06,2026-01-22 17:49:46
cust_f7336c9b62b9f3a8,3,0,1,1,1,0.2976904761904762,2025-11-21 14:38:18,2025-12-22 18:53:55
cust_f650ed7bde624569,3,0,1,1,1,0.29538095238095236,2025-11-09 12:21:38,2026-01-23 15:19:21
cust_a9eba7ef1f15111b,3,0,1,1,1,0.29005952380952377,2025-11-17 17:14:34,2026-01-20 13:28:10
cust_d168026b830d2af9,3,0,1,1,1,0.28395238095238096,2025-12-24 10:05:02,2026-01-22 09:28:54
cust_9cced6e1bf13dbfb,3,1,1,1,1,0.2828333333333333,2025-11-01 15:29:23,2026-01-28 19:07:18
cust_ec4a87d7b4723e5d,3,0,1,1,1,0.2824642857142857,2025-11-12 19:24:51,2026-01-18 14:22:48
cust_4d892078a5b12df6,3,0,0,1,1,0.2798095238095238,2025-12-21 17:36:18,2026-01-29 09:45:23
cust_3a4ebca0df0fcc54,3,0,0,1,1,0.26829761904761906,2025-11-07 14:47:14,2025-12-04 20:39:55
cust_b527c9d631981b1f,3,1,1,0,1,0.2681547619047619,2025-11-17 16:35:36,2025-12-12 14:37:39
cust_4ad4321d1893d7c1,3,1,0,1,1,0.26592857142857146,2025-11-04 09:17:53,2025-12-09 12:14:33
cust_de187b935adc5ec4,3,0,0,1,0,0.26558333333333334,2025-11-23 17:09:01,2026-01-13 16:51:59
cust_12febf215543838d,3,0,1,1,1,0.26520238095238097,2025-11-24 13:33:26,2026-01-29 15:56:06
cust_767b6776e404c9cc,3,0,1,1,1,0.26160714285714287,2025-11-14 19:10:05,2026-01-28 13:36:08
cust_9fad5303a7dcb272,3,0,0,1,1,0.26135714285714284,2025-11-16 14:48:17,2026-01-01 14:06:32
cust_10dc2dc5a5d5c2ed,3,0,1,1,0,0.26133333333333336,2025-11-21 17:53:01,2025-12-26 15:49:01
cust_1870b88fa901227e,3,0,0,1,0,0.2610952380952381,2025-11-11 13:37:43,2025-12-18 14:36:00
cust_19f98b53aacbf472,3,0,0,1,1,0.26092857142857145,2025-11-25 00:30:18,2026-01-29 17:35:39
cust_a1617966737835ef,3,0,0,1,1,0.2603452380952381,2025-11-05 12:56:35,2025-12-17 19:43:11
cust_b0eb4d0c4fc409c5,3,0,0,1,1,0.25816666666666666,2025-11-12 03:06:44,2025-12-28 08:57:02
cust_c3b431b493e36212,3,1,0,1,1,0.2576547619047619,2025-11-05 10:24:21,2026-01-03 16:03:23
cust_50a8607753dc6659,3,0,0,1,0,0.24953571428571428,2025-11-05 11:20:07,2025-12-04 20:15:13
cust_bec29ac716a1dd6d,3,0,0,1,1,0.24894047619047618,2025-11-14 09:31:26,2025-12-02 08:41:47
cust_af37e7fd2cbe672b,3,0,0,1,1,0.24490476190476193,2025-11-26 15:14:05,2026-01-06 00:23:52
cust_e8239ff687ed515b,3,0,0,1,1,0.24405952380952378,2025-11-05 14:29:18,2026-01-23 10:44:01
cust_f6983ac430f2746c,3,0,1,1,1,0.23823809523809522,2025-11-08 12:14:41,2026-01-12 18:30:54
cust_7f998567204df434,3,0,0,1,1,0.2373452380952381,2025-11-18 15:35:29,2025-12-29 20:28:43
cust_4c4fe8a91f1b3523,3,0,0,1,1,0.23546428571428568,2026-01-15 14:15:09,2026-01-21 16:36:08
cust_66dc88d878520548,3,0,1,1,1,0.23448809523809522,2025-11-14 08:54:55,2026-01-03 11:28:58
cust_5bdc679b899fcef9,3,0,1,1,1,0.2340952380952381,2025-11-06 19:34:37,2025-12-17 15:26:19
cust_5fc76783813befb3,3,0,0,1,1,0.23348809523809524,2025-11-06 14:51:52,2025-12-26 17:44:42
cust_2eb635b1ba1427ff,3,0,1,0,1,0.23178571428571426,2025-12-16 13:56:28,2026-01-25 12:05:14
cust_f0b1015b590f12af,3,0,1,1,1,0.23097619047619045,2025-11-08 13:20:23,2025-12-10 16:17:27
cust_a9a723fbfbd4e449,3,0,0,1,1,0.23010714285714284,2025-11-12 10:57:23,2026-01-16 13:03:53
cust_922f727acf56d103,3,0,0,1,1,0.2294047619047619,2025-12-19 17:46:55,2026-01-29 16:48:34
cust_64ec92dac1a58cb6,3,0,1,1,1,0.2279404761904762,2025-11-06 08:27:45,2026-01-25 17:46:43
cust_673746ff7b02479f,3,0,0,1,1,0.22654761904761903,2025-11-10 15:35:59,2025-12-11 10:01:23
cust_23334687f7d22d95,3,0,1,1,1,0.2257261904761905,2025-11-07 19:59:03,2025-11-28 19:40:07
cust_d6da4f7de5f43f6a,3,0,0,1,1,0.22023809523809523,2025-11-03 13:03:48,2025-12-21 15:46:32
cust_430e79291a6c3615,3,0,0,1,1,0.20765476190476187,2025-11-20 15:55:33,2025-12-25 10:21:37
cust_3e2324503b4a1aac,3,0,0,1,1,0.19939285714285715,2025-11-22 14:17:30,2026-01-16 18:58:32
cust_d5ad6807bd5ae4ab,3,0,0,0,1,0.19817857142857143,2025-11-09 18:26:42,2026-01-13 16:30:57
cust_8bf721e71de8d965,3,0,0,1,1,0.19398809523809524,2025-11-07 15:22:17,2025-12-19 15:21:23
cust_9704e3a3d64cb4a3,3,0,0,1,1,0.18523809523809523,2025-11-13 17:51:13,2026-01-10 12:21:27
cust_c46507fe50474737,3,0,0,1,1,0.18383333333333332,2025-11-13 19:48:03,2026-01-21 08:31:16
cust_30f006e2ded8733d,3,0,1,0,1,0.18291666666666664,2025-12-14 13:13:01,2025-12-28 16:51:06
cust_b1b193a7883d600b,3,0,0,1,1,0.18100000000000002,2025-11-14 12:45:09,2026-01-24 20:29:01
cust_2286a8005a4eb5d1,3,0,0,1,0,0.17903571428571427,2025-12-08 12:16:23,2026-01-18 12:42:43
cust_0241820d7bd4cfec,3,0,0,1,0,0.17841666666666667,2025-11-13 20:34:34,2026-01-04 11:16:27
cust_cefd0d6ab9c335a5,3,0,0,1,0,0.17367857142857143,2025-11-12 12:25:51,2026-01-13 13:08:40
cust_facec52d897d991d,3,0,0,1,0,0.16917857142857143,2025-11-26 12:11:07,2026-01-12 12:52:57
cust_7b626db0d97943dc,3,0,0,1,1,0.1613452380952381,2025-11-28 10:25:49,2026-01-21 14:47:51
cust_0f78dec83ab7119f,3,0,0,1,0,0.1603214285714286,2025-11-14 13:42:38,2025-12-30 13:21:17
cust_219b1a6ff1b7aecd,3,0,0,1,1,0.1571309523809524,2025-12-10 16:39:25,2026-01-26 04:10:09
cust_612e66c55d6ff4b6,3,0,0,1,1,0.1453809523809524,2025-12-04 09:48:02,2025-12-22 11:27:34
cust_896515fbb3894726,3,1,0,0,0,0.13048809523809524,2025-11-17 13:51:55,2025-12-14 13:04:41
cust_a21ae3e9151ce818,3,0,0,0,1,0.11563095238095238,2025-11-05 12:39:14,2025-12-08 11:46:01
cust_97af6e458cfd8044,3,0,0,0,1,0.023988095238095235,2025-11-27 01:51:17,2026-01-24 14:47:37
cust_fdebb1a6b1805c38,2,1,1,1,1,0.7,2025-12-21 18:38:08,2025-12-30 12:27:18
cust_b6fbf2a7b9c786c0,2,1,1,1,1,0.6604642857142857,2026-01-01 11:15:38,2026-01-02 10:01:37
cust_feb404d947c07891,2,1,1,1,0,0.6544285714285714,2026-01-04 16:04:47,2026-01-27 10:40:13
cust_b44849dfd429c431,2,1,1,1,1,0.6259285714285714,2025-12-10 14:08:37,2025-12-11 16:36:36
cust_7255e595eba86121,2,1,1,1,1,0.6091428571428572,2025-11-25 17:20:44,2026-01-21 11:19:29
cust_77fad5a664ece0e3,2,0,1,1,1,0.6080714285714286,2025-11-18 11:20:08,2025-12-27 17:28:24
cust_b2857a6cc77d1dcf,2,0,1,1,1,0.6058035714285714,2025-11-30 16:41:36,2026-01-23 02:51:54
cust_726afa184fd1e9b4,2,0,1,1,0,0.60325,2025-11-06 11:43:42,2026-01-16 14:03:43
cust_36e7bc4ba339fc6f,2,1,1,1,1,0.5978392857142857,2025-12-09 17:21:14,2026-01-17 19:52:17
cust_c56246642e99ca02,2,1,1,1,1,0.5838392857142858,2025-11-15 19:06:08,2025-12-12 15:21:47
cust_079b214064e4c517,2,0,1,1,0,0.575,2025-12-18 17:55:37,2026-01-12 17:08:52
cust_19be753edf14cad1,2,0,1,1,0,0.5657321428571429,2026-01-03 15:34:50,2026-01-06 11:18:24
cust_6e9d89f19a7e9106,2,1,0,1,0,0.5357678571428572,2025-11-20 10:17:50,2026-01-06 11:38:56
cust_53fcb67f73b84c31,2,0,1,1,0,0.53275,2025-11-14 17:18:48,2025-12-31 11:33:58
cust_45d9614487be6909,2,0,1,1,1,0.5239642857142858,2025-11-02 14:56:30,2025-11-02 15:26:33
cust_e3513f8ac9dee700,2,0,1,1,0,0.5204285714285715,2026-01-08 18:17:58,2026-01-19 17:53:13
cust_5dc17c519e83c09f,2,0,1,1,1,0.5187678571428571,2025-11-05 17:39:36,2026-01-27 13:55:10
cust_b1c494e57e0d0703,2,1,1,1,0,0.5075000000000001,2026-01-19 13:36:47,2026-01-19 16:41:06
cust_49f3bdc29f6236f4,2,0,1,1,0,0.5,2026-01-14 15:13:49,2026-01-19 08:33:52
cust_7361e032ab33848d,2,1,1,1,1,0.5,2025-11-22 18:21:34,2026-01-24 12:56:10
cust_c88f45e607951134,2,0,1,1,0,0.5,2025-11-26 11:46:16,2025-12-24 17:23:14
cust_cf16ecc52507957a,2,0,1,1,1,0.5,2026-01-13 13:59:55,2026-01-21 10:34:55
cust_eecaf35731ae5c3d,2,0,1,1,1,0.4950178571428571,2025-12-15 18:17:13,2026-01-28 11:00:31
cust_9b3d197cbe31c367,2,0,1,1,1,0.49241071428571426,2025-12-02 15:33:32,2026-01-26 19:07:06
cust_92b84c609d45f969,2,1,1,1,0,0.48660714285714285,2025-12-29 19:54:36,2026-01-21 14:25:07
cust_5c7033ebdf5c0ed3,2,0,1,1,1,0.4845357142857143,2025-11-06 16:20:29,2025-11-25 10:05:01
cust_5155da16193e5cd0,2,1,1,1,0,0.4841785714285714,2026-01-16 10:40:18,2026-01-24 15:16:41
cust_d62c40fc7cf33a02,2,1,1,1,1,0.48360714285714285,2025-11-12 19:37:53,2025-11-20 11:58:48
cust_54738b20768cfd9e,2,0,1,1,1,0.4815178571428571,2025-12-09 08:19:42,2025-12-21 18:41:51
cust_6dd9e87d29f677f3,2,0,1,1,1,0.4772321428571428,2026-01-19 18:53:07,2026-01-23 12:45:42
cust_a7166867884f5767,2,0,1,1,1,0.4723392857142857,2025-12-04 14:09:29,2026-01-18 14:27:58
cust_173e3a806a52133a,2,0,1,1,0,0.46732142857142855,2025-11-21 07:44:49,2025-12-23 13:56:08
cust_2abac7575a56c48b,2,1,1,1,1,0.46414285714285713,2025-11-05 14:23:41,2025-11-11 17:20:35
cust_b4dbe8417b7c8a9b,2,0,1,1,0,0.45769642857142856,2025-11-04 09:08:56,2025-11-14 12:21:30
cust_6285c727ad6d0b6c,2,0,1,1,0,0.45267857142857143,2025-12-24 11:52:24,2025-12-25 08:51:13
cust_eef519462a8f9cd8,2,0,1,1,1,0.45201785714285714,2025-11-17 10:57:36,2025-11-17 18:11:30
cust_5a598efe4bf1defa,2,0,1,1,0,0.451875,2025-12-30 12:31:00,2026-01-28 12:59:17
cust_f96dbcaef84246f7,2,1,1,1,1,0.451125,2026-01-05 14:07:40,2026-01-16 16:13:30
cust_6b21785ef7b304bb,2,1,1,1,1,0.45007142857142857,2025-11-18 20:28:02,2026-01-09 14:24:35
cust_d7f36753538c28a4,2,1,0,1,1,0.45,2025-12-31 18:45:35,2026-01-04 19:02:27
cust_4bbe107c7261331a,2,1,1,1,1,0.44989285714285715,2025-11-04 10:04:01,2025-12-16 13:22:05
cust_28ff267d9c21b72a,2,1,1,1,1,0.44671428571428573,2025-11-06 13:13:00,2025-12-29 03:30:54
cust_09386c350966284d,2,1,1,1,1,0.4465,2025-11-17 20:41:41,2026-01-05 16:23:16
cust_500b4ed3d6dc2500,2,0,1,1,1,0.4451428571428571,2026-01-01 16:20:52,2026-01-19 12:51:56
cust_ecd384c6ac19949f,2,1,1,1,1,0.44457142857142856,2025-11-20 17:21:38,2026-01-27 12:20:15
cust_40865536473d51c7,2,1,1,1,0,0.44221428571428567,2025-11-13 15:08:29,2025-12-08 12:43:00
cust_237c3ec0cab227a4,2,0,1,1,1,0.44189285714285714,2025-11-14 15:24:05,2025-12-11 10:35:50
cust_7eb0712508a054f2,2,0,1,1,1,0.441875,2025-11-11 12:25:16,2025-11-14 12:13:06
cust_2f63cc92ddfc159f,2,0,1,1,1,0.43844642857142857,2025-11-25 16:45:57,2025-11-27 15:27:07
cust_ee4a50ac86af8f28,2,0,1,1,1,0.43723214285714285,2025-12-16 14:02:20,2026-01-24 18:15:25
cust_92933ddba402b0ac,2,0,1,1,1,0.4321964285714286,2026-01-20 18:50:49,2026-01-22 17:31:14
cust_9941fabe21accbf7,2,0,1,0,0,0.42937499999999995,2025-11-13 16:09:29,2025-12-23 20:03:28
cust_218f77fa0afa87f8,2,0,1,1,1,0.4286785714285714,2025-11-10 12:29:22,2026-01-04 10:27:28
cust_26b8276cd6fa1590,2,0,1,1,1,0.42839285714285713,2026-01-07 15:08:11,2026-01-09 12:41:58
cust_fa298ba67e2b49e7,2,0,1,1,1,0.42726785714285714,2025-12-04 13:24:31,2025-12-26 15:43:55
cust_eb96f1906556778f,2,0,1,1,1,0.42562500000000003,2025-11-05 11:50:03,2026-01-02 14:19:32
cust_f3ab69357fc3ae80,2,0,0,1,1,0.410875,2025-12-14 10:27:51,2025-12-16 10:33:44
cust_274c9002bf518731,2,0,1,1,1,0.4081785714285714,2025-12-05 13:14:03,2025-12-09 10:20:18
cust_7c34e20058a806f6,2,0,0,1,1,0.4080535714285714,2026-01-21 14:18:58,2026-01-23 12:50:34
cust_0fc37673299c70d9,2,1,1,1,0,0.40333928571428573,2025-11-12 15:32:03,2026-01-10 09:02:23
cust_3f6b95452550e245,2,0,1,1,0,0.4019642857142857,2025-11-17 20:32:24,2026-01-27 19:41:50
cust_e741e768a0958efd,2,1,0,1,1,0.4016428571428572,2025-11-23 15:12:17,2026-01-20 20:33:23
cust_e18848dcdf7f9175,2,0,1,0,0,0.39664285714285713,2025-11-10 19:45:21,2026-01-03 16:33:14
cust_91ee81e30675d326,2,0,1,1,0,0.39505357142857145,2025-11-30 15:25:30,2026-01-23 17:39:36
cust_0053ffd4196e21db,2,0,1,1,1,0.3928392857142857,2025-12-01 20:03:57,2025-12-17 13:08:55
cust_557df453e72b61ac,2,0,1,1,1,0.39089285714285715,2025-12-08 17:18:13,2026-01-15 16:03:25
cust_8a5668bfdd625d39,2,0,1,1,1,0.3890714285714285,2025-12-01 13:45:31,2026-01-16 18:34:52
cust_debc622f6f5363eb,2,0,1,1,1,0.38767857142857143,2026-01-15 10:06:05,2026-01-28 19:32:16
cust_77fa7f44e01b3507,2,0,1,1,1,0.3843035714285714,2025-11-08 12:04:52,2025-11-16 17:15:44
cust_95846252671e590e,2,0,1,1,1,0.3838571428571429,2026-01-22 10:24:32,2026-01-29 19:05:28
cust_e421c408662a4a63,2,0,1,1,1,0.3789821428571429,2025-11-14 18:47:55,2026-01-15 16:53:18
cust_756b76cf080e0ae9,2,0,1,1,1,0.3776428571428571,2025-11-26 14:09:00,2025-12-31 14:48:58
cust_e4ec5b5a5d28139f,2,0,1,1,0,0.37571428571428567,2025-11-21 15:48:18,2025-12-19 10:57:39
cust_b5cc6368e0332ad0,2,0,1,1,1,0.3705535714285714,2025-11-19 12:45:31,2026-01-28 18:16:32
cust_f342af891bf0aaab,2,0,1,1,0,0.3698214285714285,2025-11-28 10:14:26,2026-01-25 17:09:45
cust_184753a4d0c2a334,2,0,1,0,1,0.3663392857142857,2025-12-16 20:51:48,2025-12-19 14:46:38
cust_b46790d223c40e3f,2,0,1,1,1,0.36310714285714285,2025-11-08 12:28:18,2025-11-13 16:11:04
cust_4dad7a2fc5161f13,2,0,1,0,1,0.36273214285714284,2025-11-21 16:32:31,2025-11-24 09:47:17
cust_043057b850145f69,2,1,0,1,1,0.3605714285714286,2025-12-10 13:48:34,2026-01-08 14:53:35
cust_f77b53f06aa1a366,2,1,0,1,1,0.36017857142857146,2025-11-27 09:38:30,2025-12-30 13:05:57
cust_0e43f3541ad20edb,2,1,1,0,1,0.352125,2025-11-21 13:39:09,2025-12-16 15:27:17
cust_14175fb5db23742d,2,0,1,1,1,0.35180357142857144,2025-11-30 11:41:50,2025-12-23 14:55:07
cust_43e386d2c37aff1c,2,0,0,1,0,0.35,2025-12-11 14:47:14,2025-12-22 18:36:53
cust_4723bc6952693056,2,1,0,1,0,0.35,2026-01-04 12:04:46,2026-01-25 23:13:12
cust_8b1fbfc63b11b9b4,2,1,0,1,1,0.35,2025-11-11 12:36:45,2026-01-17 10:12:57
cust_b0d008b3b2a1fb4f,2,0,0,1,1,0.35,2025-12-30 16:33:49,2026-01-06 16:16:32
